dataset_name,series_description,algorithm,hyperparameters
1016-19-2-1-classification.csv,"A multivariate classification time-series dataset consists of 7210 samples and 8 features with 8 numerical and 0 categorical features. Each instance has a window length of 24. The dataset has a sampling rate of 60.0 minutes. The dataset has a missing values percentage of 0.0%. The missing values percentages for numerical features range from 0 to 0 with mean 0.00 and standard deviation 0.00.
 The target column has 3 classes with entropy value 1.50 showing a Unbalanced dataset. Among the 7210 samples the target ground-truth class has changed 445 times representing a percentage of 6.20%. There are 8 features in the dataset
 Among the numerical predictors, the series has 8 numerical features detected as Stationary out of the 8 numerical features using the dickey-fuller test and the rest are Unstationary. 8 of them are Multiplicative time-series features and the rest are Additive time-series features. There is an average of 10 seasonality components detected in the numerical predictors. The top 3 common seasonality components are represented using sinusoidal waves.  of periods 212,225,360 The numerical predictors also exhibit skewness values ranging from 0.221. to 14.585 and kurtosis values of 0.19 to 359.62. The fractal dimension analysis yields values ranging from -0.61 to -0.09 indicating a Complex and Irregular time-series structure for the numerical predictors. The correlation values among the numerical predictors have a minimum of -0.28, maximum 1.00, mean 0.23, and standard deviation 0.43. The count of numerical predictors with outliers is 8 with the minimum percentage of 0.03%, maximum percentage of 10.02%, average percentage of 4.08%, and standard deviation percentage of 3.99%.

The dataset is converted into a simple classification task by extracting the previously described features.",AdaboostClassifier,"{'estimator': DecisionTreeClassifier(max_depth=1), 'learning_rate': 1.0, 'n_estimators': 50}"
1030-28-classification.csv,"A multivariate classification time-series dataset consists of 4140 samples and 5 features with 5 numerical and 0 categorical features. Each instance has a window length of 7. The dataset has a sampling rate of 1440.0 minutes. The dataset has a missing values percentage of 0.0%. The missing values percentages for numerical features range from 0 to 0 with mean 0.00 and standard deviation 0.00.
 The target column has 3 classes with entropy value 1.50 showing a Unbalanced dataset. Among the 4140 samples the target ground-truth class has changed 48 times representing a percentage of 1.16%. There are 5 features in the dataset
 Among the numerical predictors, the series has 1 numerical features detected as Stationary out of the 5 numerical features using the dickey-fuller test and the rest are Unstationary. 5 of them are Multiplicative time-series features and the rest are Additive time-series features. There is an average of 0 seasonality components detected in the numerical predictors. The top 0 common seasonality components are represented using sinusoidal waves. The numerical predictors also exhibit skewness values ranging from 0.325. to 4.019 and kurtosis values of 0.46 to 36.48. The fractal dimension analysis yields values ranging from -0.59 to -0.32 indicating a Complex and Irregular time-series structure for the numerical predictors. The correlation values among the numerical predictors have a minimum of -0.49, maximum 1.00, mean 0.53, and standard deviation 0.69. The count of numerical predictors with outliers is 1 with the minimum percentage of 0.00%, maximum percentage of 5.04%, average percentage of 1.01%, and standard deviation percentage of 2.26%.

The dataset is converted into a simple classification task by extracting the previously described features.",ElasticNetClassifier,"{'C': 1000.0, 'l1_ratio': 0.0001, 'penalty': 'elasticnet', 'solver': 'saga'}"
1030-80-classification.csv,"A multivariate classification time-series dataset consists of 4140 samples and 5 features with 5 numerical and 0 categorical features. Each instance has a window length of 7. The dataset has a sampling rate of 1440.0 minutes. The dataset has a missing values percentage of 0.0%. The missing values percentages for numerical features range from 0 to 0 with mean 0.00 and standard deviation 0.00.
 The target column has 3 classes with entropy value 1.45 showing a Unbalanced dataset. Among the 4140 samples the target ground-truth class has changed 42 times representing a percentage of 1.02%. There are 5 features in the dataset
 Among the numerical predictors, the series has 1 numerical features detected as Stationary out of the 5 numerical features using the dickey-fuller test and the rest are Unstationary. 5 of them are Multiplicative time-series features and the rest are Additive time-series features. There is an average of 0 seasonality components detected in the numerical predictors. The top 0 common seasonality components are represented using sinusoidal waves. The numerical predictors also exhibit skewness values ranging from 1.503. to 6.177 and kurtosis values of 2.57 to 73.08. The fractal dimension analysis yields values ranging from -0.57 to -0.30 indicating a Complex and Irregular time-series structure for the numerical predictors. The correlation values among the numerical predictors have a minimum of 0.51, maximum 1.00, mean 0.85, and standard deviation 0.22. The count of numerical predictors with outliers is 5 with the minimum percentage of 3.78%, maximum percentage of 5.07%, average percentage of 4.79%, and standard deviation percentage of 0.56%.

The dataset is converted into a simple classification task by extracting the previously described features.",ElasticNetClassifier,"{'C': 1000.0, 'l1_ratio': 0.0001, 'penalty': 'elasticnet', 'solver': 'saga'}"
1016-11-6-3-classification.csv,"A multivariate classification time-series dataset consists of 7109 samples and 12 features with 5 numerical and 7 categorical features. Each instance has a window length of 24. The dataset has a sampling rate of 60.0 minutes. The dataset has a missing values percentage of 0.0%. The missing values percentages for numerical features range from 0 to 0 with mean 0.00 and standard deviation 0.00. Similarly, the missing values percentages for categorical features range from 0 to 0 with mean 0.0 and standard deviation 0.0.
 The target column has 2 classes with entropy value 0.97 showing a Unbalanced dataset. Among the 7109 samples the target ground-truth class has changed 219 times representing a percentage of 3.09%. There are 12 features in the dataset with a ratio of numerical to categorical features of 0.7142857142857143.
 Among the numerical predictors, the series has 5 numerical features detected as Stationary out of the 5 numerical features using the dickey-fuller test and the rest are Unstationary. 5 of them are Multiplicative time-series features and the rest are Additive time-series features. There is an average of 0 seasonality components detected in the numerical predictors. The top 0 common seasonality components are represented using sinusoidal waves. The numerical predictors also exhibit skewness values ranging from 0.036. to 2.031 and kurtosis values of 0.20 to 17.98. The fractal dimension analysis yields values ranging from -0.59 to -0.09 indicating a Complex and Irregular time-series structure for the numerical predictors. The correlation values among the numerical predictors have a minimum of -0.35, maximum 1.00, mean 0.37, and standard deviation 0.54. The count of numerical predictors with outliers is 4 with the minimum percentage of 0.00%, maximum percentage of 22.02%, average percentage of 4.95%, and standard deviation percentage of 9.58%.
 Among the categorical predictors, the count of symbols ranges from 9 to 59 with a minimum entropy value 1.5495715370567698, maximum entropy 4.933218376214293, mean 3.401937516086801, and standard deviation 1.3783633751274682,
The dataset is converted into a simple classification task by extracting the previously described features.",XGBoostClassifier,"{'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 20, 'reg_lambda': 0.2}"
1031-40-2-1-3-classification.csv,"A multivariate classification time-series dataset consists of 6858 samples and 16 features with 16 numerical and 0 categorical features. Each instance has a window length of 24. The dataset has a sampling rate of 60.0 minutes. The dataset has a missing values percentage of 0.0%. The missing values percentages for numerical features range from 0 to 0 with mean 0.00 and standard deviation 0.00.
 The target column has 3 classes with entropy value 1.35 showing a Unbalanced dataset. Among the 6858 samples the target ground-truth class has changed 429 times representing a percentage of 6.29%. There are 16 features in the dataset
 Among the numerical predictors, the series has 16 numerical features detected as Stationary out of the 16 numerical features using the dickey-fuller test and the rest are Unstationary. 16 of them are Multiplicative time-series features and the rest are Additive time-series features. There is an average of 0 seasonality components detected in the numerical predictors. The top 0 common seasonality components are represented using sinusoidal waves. The numerical predictors also exhibit skewness values ranging from 0.178. to 18.333 and kurtosis values of 3.04 to 481.99. The fractal dimension analysis yields values ranging from -0.64 to -0.12 indicating a Complex and Irregular time-series structure for the numerical predictors. The correlation values among the numerical predictors have a minimum of -0.96, maximum 1.00, mean 0.08, and standard deviation 0.50. The count of numerical predictors with outliers is 16 with the minimum percentage of 1.91%, maximum percentage of 30.60%, average percentage of 28.80%, and standard deviation percentage of 7.17%.

The dataset is converted into a simple classification task by extracting the previously described features.",RandomForestClassifier,"{'max_depth': 10, 'n_estimators': 30}"
1031-26-1-1-3-classification.csv,"A multivariate classification time-series dataset consists of 7594 samples and 16 features with 16 numerical and 0 categorical features. Each instance has a window length of 24. The dataset has a sampling rate of 60.0 minutes. The dataset has a missing values percentage of 0.0%. The missing values percentages for numerical features range from 0 to 0 with mean 0.00 and standard deviation 0.00.
 The target column has 3 classes with entropy value 1.38 showing a Unbalanced dataset. Among the 7594 samples the target ground-truth class has changed 1285 times representing a percentage of 17.00%. There are 16 features in the dataset
 Among the numerical predictors, the series has 16 numerical features detected as Stationary out of the 16 numerical features using the dickey-fuller test and the rest are Unstationary. 13 of them are Multiplicative time-series features and the rest are Additive time-series features. There is an average of 0 seasonality components detected in the numerical predictors. The top 0 common seasonality components are represented using sinusoidal waves. The numerical predictors also exhibit skewness values ranging from 0.022. to 11.056 and kurtosis values of 0.05 to 162.15. The fractal dimension analysis yields values ranging from -0.63 to -0.15 indicating a Complex and Irregular time-series structure for the numerical predictors. The correlation values among the numerical predictors have a minimum of -0.94, maximum 1.00, mean 0.12, and standard deviation 0.49. The count of numerical predictors with outliers is 16 with the minimum percentage of 0.41%, maximum percentage of 11.20%, average percentage of 6.94%, and standard deviation percentage of 3.00%.

The dataset is converted into a simple classification task by extracting the previously described features.",AdaboostClassifier,"{'estimator': DecisionTreeClassifier(max_depth=2), 'learning_rate': 1.0, 'n_estimators': 50}"
3001-1.csv,"A multivariate classification time-series dataset consists of 192 samples and 2 features with 2 numerical and 0 categorical features. Each instance has a window length of 4. The dataset has a sampling rate of 360.0 minutes. The dataset has a missing values percentage of 0.0%. The missing values percentages for numerical features range from 0 to 0 with mean 0.00 and standard deviation 0.00.
 The target column has 3 classes with entropy value 1.50 showing a Unbalanced dataset. Among the 192 samples the target ground-truth class has changed 177 times representing a percentage of 99.44%. There are 2 features in the dataset
 Among the numerical predictors, the series has 1 numerical features detected as Stationary out of the 2 numerical features using the dickey-fuller test and the rest are Unstationary. 1 of them are Multiplicative time-series features and the rest are Additive time-series features. There is an average of 0 seasonality components detected in the numerical predictors. The top 0 common seasonality components are represented using sinusoidal waves. The numerical predictors also exhibit skewness values ranging from 0.046. to 0.903 and kurtosis values of 0.45 to 0.69. The fractal dimension analysis yields values ranging from -1.90 to -1.64 indicating a Complex and Irregular time-series structure for the numerical predictors. The correlation values among the numerical predictors have a minimum of 0.63, maximum 1.00, mean 0.81, and standard deviation 0.19. The count of numerical predictors with outliers is 2 with the minimum percentage of 3.37%, maximum percentage of 47.19%, average percentage of 25.28%, and standard deviation percentage of 30.99%.

The dataset is converted into a simple classification task by extracting the previously described features.",AdaboostClassifier,"{'estimator': DecisionTreeClassifier(max_depth=3), 'learning_rate': 1.0, 'n_estimators': 50}"
1031-17-2-1-2-classification.csv,"A multivariate classification time-series dataset consists of 4922 samples and 16 features with 15 numerical and 1 categorical features. Each instance has a window length of 24. The dataset has a sampling rate of 60.0 minutes. The dataset has a missing values percentage of 0.0%. The missing values percentages for numerical features range from 0 to 0 with mean 0.00 and standard deviation 0.00. Similarly, the missing values percentages for categorical features range from 0 to 0 with mean 0.0
 The target column has 3 classes with entropy value 1.36 showing a Unbalanced dataset. Among the 4922 samples the target ground-truth class has changed 560 times representing a percentage of 11.46%. There are 16 features in the dataset with a ratio of numerical to categorical features of 15.0.
 Among the numerical predictors, the series has 15 numerical features detected as Stationary out of the 15 numerical features using the dickey-fuller test and the rest are Unstationary. 15 of them are Multiplicative time-series features and the rest are Additive time-series features. There is an average of 0 seasonality components detected in the numerical predictors. The top 0 common seasonality components are represented using sinusoidal waves. The numerical predictors also exhibit skewness values ranging from 0.114. to 1.075 and kurtosis values of 1.06 to 6.39. The fractal dimension analysis yields values ranging from -0.53 to -0.11 indicating a Complex and Irregular time-series structure for the numerical predictors. The correlation values among the numerical predictors have a minimum of -0.81, maximum 1.00, mean 0.14, and standard deviation 0.51. The count of numerical predictors with outliers is 15 with the minimum percentage of 41.65%, maximum percentage of 44.50%, average percentage of 44.31%, and standard deviation percentage of 0.73%.
 Among the categorical predictors, the count of symbols ranges from 38 to 38 with a minimum entropy value 0.17481230641363216, maximum entropy 0.17481230641363216, mean 0.17481230641363216, and standard deviation 0.0,
The dataset is converted into a simple classification task by extracting the previously described features.",ElasticNetClassifier,"{'C': 1000.0, 'l1_ratio': 0.001, 'penalty': 'elasticnet', 'solver': 'saga'}"
1031-22-1-1-4-classification.csv,"A multivariate classification time-series dataset consists of 7590 samples and 16 features with 16 numerical and 0 categorical features. Each instance has a window length of 24. The dataset has a sampling rate of 60.0 minutes. The dataset has a missing values percentage of 0.0%. The missing values percentages for numerical features range from 0 to 0 with mean 0.00 and standard deviation 0.00.
 The target column has 3 classes with entropy value 1.35 showing a Unbalanced dataset. Among the 7590 samples the target ground-truth class has changed 537 times representing a percentage of 7.11%. There are 16 features in the dataset
 Among the numerical predictors, the series has 16 numerical features detected as Stationary out of the 16 numerical features using the dickey-fuller test and the rest are Unstationary. 16 of them are Multiplicative time-series features and the rest are Additive time-series features. There is an average of 0 seasonality components detected in the numerical predictors. The top 0 common seasonality components are represented using sinusoidal waves. The numerical predictors also exhibit skewness values ranging from 1.398. to 86.872 and kurtosis values of 3.63 to 7549.79. The fractal dimension analysis yields values ranging from -0.80 to -0.19 indicating a Complex and Irregular time-series structure for the numerical predictors. The correlation values among the numerical predictors have a minimum of -0.04, maximum 1.00, mean 0.82, and standard deviation 0.33. The count of numerical predictors with outliers is 16 with the minimum percentage of 24.64%, maximum percentage of 24.64%, average percentage of 24.64%, and standard deviation percentage of 0.00%.

The dataset is converted into a simple classification task by extracting the previously described features.",AdaboostClassifier,"{'estimator': DecisionTreeClassifier(max_depth=1), 'learning_rate': 0.1, 'n_estimators': 50}"
1031-21-1-1-2-classification.csv,"A multivariate classification time-series dataset consists of 7516 samples and 15 features with 15 numerical and 0 categorical features. Each instance has a window length of 24. The dataset has a sampling rate of 60.0 minutes. The dataset has a missing values percentage of 0.0%. The missing values percentages for numerical features range from 0 to 0 with mean 0.00 and standard deviation 0.00.
 The target column has 3 classes with entropy value 1.37 showing a Unbalanced dataset. Among the 7516 samples the target ground-truth class has changed 762 times representing a percentage of 10.18%. There are 15 features in the dataset
 Among the numerical predictors, the series has 15 numerical features detected as Stationary out of the 15 numerical features using the dickey-fuller test and the rest are Unstationary. 15 of them are Multiplicative time-series features and the rest are Additive time-series features. There is an average of 0 seasonality components detected in the numerical predictors. The top 0 common seasonality components are represented using sinusoidal waves. The numerical predictors also exhibit skewness values ranging from 0.081. to 2.893 and kurtosis values of 0.90 to 9.55. The fractal dimension analysis yields values ranging from -0.48 to -0.11 indicating a Complex and Irregular time-series structure for the numerical predictors. The correlation values among the numerical predictors have a minimum of -0.95, maximum 1.00, mean 0.13, and standard deviation 0.53. The count of numerical predictors with outliers is 15 with the minimum percentage of 10.30%, maximum percentage of 40.40%, average percentage of 38.40%, and standard deviation percentage of 7.77%.

The dataset is converted into a simple classification task by extracting the previously described features.",AdaboostClassifier,"{'estimator': DecisionTreeClassifier(max_depth=2), 'learning_rate': 1.0, 'n_estimators': 50}"
1031-59-2-1-2-classification.csv,"A multivariate classification time-series dataset consists of 6452 samples and 12 features with 12 numerical and 0 categorical features. Each instance has a window length of 24. The dataset has a sampling rate of 60.0 minutes. The dataset has a missing values percentage of 0.0%. The missing values percentages for numerical features range from 0 to 0 with mean 0.00 and standard deviation 0.00.
 The target column has 3 classes with entropy value 1.37 showing a Unbalanced dataset. Among the 6452 samples the target ground-truth class has changed 891 times representing a percentage of 13.88%. There are 12 features in the dataset
 Among the numerical predictors, the series has 12 numerical features detected as Stationary out of the 12 numerical features using the dickey-fuller test and the rest are Unstationary. 10 of them are Multiplicative time-series features and the rest are Additive time-series features. There is an average of 0 seasonality components detected in the numerical predictors. The top 0 common seasonality components are represented using sinusoidal waves. The numerical predictors also exhibit skewness values ranging from 0.008. to 18.678 and kurtosis values of 1.33 to 418.32. The fractal dimension analysis yields values ranging from -0.50 to -0.15 indicating a Complex and Irregular time-series structure for the numerical predictors. The correlation values among the numerical predictors have a minimum of -0.91, maximum 1.00, mean 0.08, and standard deviation 0.76. The count of numerical predictors with outliers is 12 with the minimum percentage of 1.68%, maximum percentage of 41.84%, average percentage of 38.49%, and standard deviation percentage of 11.59%.

The dataset is converted into a simple classification task by extracting the previously described features.",XGBoostClassifier,"{'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 20, 'reg_lambda': 0.2}"
1031-7-3-1-2-classification.csv,"A multivariate classification time-series dataset consists of 6725 samples and 16 features with 16 numerical and 0 categorical features. Each instance has a window length of 24. The dataset has a sampling rate of 60.0 minutes. The dataset has a missing values percentage of 0.0%. The missing values percentages for numerical features range from 0 to 5274 with mean 329.62 and standard deviation 1318.50.
 The target column has 3 classes with entropy value 1.35 showing a Unbalanced dataset. Among the 6725 samples the target ground-truth class has changed 292 times representing a percentage of 4.36%. There are 16 features in the dataset
 Among the numerical predictors, the series has 16 numerical features detected as Stationary out of the 16 numerical features using the dickey-fuller test and the rest are Unstationary. 15 of them are Multiplicative time-series features and the rest are Additive time-series features. There is an average of 0 seasonality components detected in the numerical predictors. The top 0 common seasonality components are represented using sinusoidal waves. The numerical predictors also exhibit skewness values ranging from 0.129. to 9.340 and kurtosis values of 7.18 to 198.03. The fractal dimension analysis yields values ranging from -0.55 to -0.10 indicating a Complex and Irregular time-series structure for the numerical predictors. The correlation values among the numerical predictors have a minimum of -0.90, maximum 1.00, mean 0.05, and standard deviation 0.59. The count of numerical predictors with outliers is 16 with the minimum percentage of 18.77%, maximum percentage of 28.71%, average percentage of 19.39%, and standard deviation percentage of 2.48%.

The dataset is converted into a simple classification task by extracting the previously described features.",RandomForestClassifier,"{'max_depth': 10, 'n_estimators': 50}"
1030-82-classification.csv,"A multivariate classification time-series dataset consists of 4140 samples and 5 features with 5 numerical and 0 categorical features. Each instance has a window length of 7. The dataset has a sampling rate of 1440.0 minutes. The dataset has a missing values percentage of 0.0%. The missing values percentages for numerical features range from 0 to 0 with mean 0.00 and standard deviation 0.00.
 The target column has 3 classes with entropy value 1.36 showing a Unbalanced dataset. Among the 4140 samples the target ground-truth class has changed 48 times representing a percentage of 1.16%. There are 5 features in the dataset
 Among the numerical predictors, the series has 1 numerical features detected as Stationary out of the 5 numerical features using the dickey-fuller test and the rest are Unstationary. 5 of them are Multiplicative time-series features and the rest are Additive time-series features. There is an average of 0 seasonality components detected in the numerical predictors. The top 0 common seasonality components are represented using sinusoidal waves. The numerical predictors also exhibit skewness values ranging from 1.702. to 9.555 and kurtosis values of 2.33 to 203.97. The fractal dimension analysis yields values ranging from -0.64 to -0.32 indicating a Complex and Irregular time-series structure for the numerical predictors. The correlation values among the numerical predictors have a minimum of -0.25, maximum 1.00, mean 0.60, and standard deviation 0.58. The count of numerical predictors with outliers is 5 with the minimum percentage of 5.14%, maximum percentage of 8.15%, average percentage of 7.49%, and standard deviation percentage of 1.32%.

The dataset is converted into a simple classification task by extracting the previously described features.",ElasticNetClassifier,"{'C': 1000.0, 'l1_ratio': 0.0001, 'penalty': 'elasticnet', 'solver': 'saga'}"
1016-11-2-3-classification.csv,"A multivariate classification time-series dataset consists of 7109 samples and 12 features with 4 numerical and 8 categorical features. Each instance has a window length of 24. The dataset has a sampling rate of 60.0 minutes. The dataset has a missing values percentage of 0.0%. The missing values percentages for numerical features range from 0 to 0 with mean 0.00 and standard deviation 0.00. Similarly, the missing values percentages for categorical features range from 0 to 0 with mean 0.0 and standard deviation 0.0.
 The target column has 2 classes with entropy value 1.00 showing a Balanced dataset. Among the 7109 samples the target ground-truth class has changed 312 times representing a percentage of 4.41%. There are 12 features in the dataset with a ratio of numerical to categorical features of 0.5.
 Among the numerical predictors, the series has 4 numerical features detected as Stationary out of the 4 numerical features using the dickey-fuller test and the rest are Unstationary. 4 of them are Multiplicative time-series features and the rest are Additive time-series features. There is an average of 3 seasonality components detected in the numerical predictors. The top 3 common seasonality components are represented using sinusoidal waves.  of periods 78,139,165 The numerical predictors also exhibit skewness values ranging from 0.198. to 0.750 and kurtosis values of 0.05 to 0.45. The fractal dimension analysis yields values ranging from -0.46 to -0.10 indicating a Complex and Irregular time-series structure for the numerical predictors. The correlation values among the numerical predictors have a minimum of 0.00, maximum 1.00, mean 0.62, and standard deviation 0.46. The count of numerical predictors with outliers is 4 with the minimum percentage of 0.10%, maximum percentage of 1.22%, average percentage of 0.46%, and standard deviation percentage of 0.51%.
 Among the categorical predictors, the count of symbols ranges from 9 to 70 with a minimum entropy value 1.326785398441256, maximum entropy 5.218621138334966, mean 3.711111178663709, and standard deviation 1.5052328895395912,
The dataset is converted into a simple classification task by extracting the previously described features.",ElasticNetClassifier,"{'C': 1000.0, 'l1_ratio': 0.00055, 'penalty': 'elasticnet', 'solver': 'saga'}"
1031-10-2-1-4-classification.csv,"A multivariate classification time-series dataset consists of 6651 samples and 16 features with 16 numerical and 0 categorical features. Each instance has a window length of 24. The dataset has a sampling rate of 60.0 minutes. The dataset has a missing values percentage of 0.0%. The missing values percentages for numerical features range from 0 to 0 with mean 0.00 and standard deviation 0.00.
 The target column has 3 classes with entropy value 1.36 showing a Unbalanced dataset. Among the 6651 samples the target ground-truth class has changed 1115 times representing a percentage of 16.85%. There are 16 features in the dataset
 Among the numerical predictors, the series has 16 numerical features detected as Stationary out of the 16 numerical features using the dickey-fuller test and the rest are Unstationary. 15 of them are Multiplicative time-series features and the rest are Additive time-series features. There is an average of 0 seasonality components detected in the numerical predictors. The top 0 common seasonality components are represented using sinusoidal waves. The numerical predictors also exhibit skewness values ranging from 0.014. to 17.110 and kurtosis values of 0.51 to 364.56. The fractal dimension analysis yields values ranging from -0.67 to -0.12 indicating a Complex and Irregular time-series structure for the numerical predictors. The correlation values among the numerical predictors have a minimum of -0.96, maximum 1.00, mean 0.11, and standard deviation 0.50. The count of numerical predictors with outliers is 16 with the minimum percentage of 2.83%, maximum percentage of 49.12%, average percentage of 36.74%, and standard deviation percentage of 12.07%.

The dataset is converted into a simple classification task by extracting the previously described features.",LassoClassifier,"{'C': 99999.99999999999, 'penalty': 'l1', 'solver': 'saga'}"
1030-26-classification.csv,"A multivariate classification time-series dataset consists of 4140 samples and 5 features with 5 numerical and 0 categorical features. Each instance has a window length of 7. The dataset has a sampling rate of 1440.0 minutes. The dataset has a missing values percentage of 0.0%. The missing values percentages for numerical features range from 0 to 0 with mean 0.00 and standard deviation 0.00.
 The target column has 2 classes with entropy value 1.00 showing a Balanced dataset. Among the 4140 samples the target ground-truth class has changed 14 times representing a percentage of 0.34%. There are 5 features in the dataset
 Among the numerical predictors, the series has 1 numerical features detected as Stationary out of the 5 numerical features using the dickey-fuller test and the rest are Unstationary. 5 of them are Multiplicative time-series features and the rest are Additive time-series features. There is an average of 0 seasonality components detected in the numerical predictors. The top 0 common seasonality components are represented using sinusoidal waves. The numerical predictors also exhibit skewness values ranging from 0.052. to 6.015 and kurtosis values of 1.44 to 61.90. The fractal dimension analysis yields values ranging from -0.63 to -0.31 indicating a Complex and Irregular time-series structure for the numerical predictors. The correlation values among the numerical predictors have a minimum of -0.21, maximum 1.00, mean 0.61, and standard deviation 0.56. The count of numerical predictors with outliers is 1 with the minimum percentage of 0.00%, maximum percentage of 12.22%, average percentage of 2.44%, and standard deviation percentage of 5.47%.

The dataset is converted into a simple classification task by extracting the previously described features.",AdaboostClassifier,"{'estimator': DecisionTreeClassifier(max_depth=2), 'learning_rate': 1.0, 'n_estimators': 50}"
1031-58-2-1-3-classification.csv,"A multivariate classification time-series dataset consists of 6768 samples and 13 features with 13 numerical and 0 categorical features. Each instance has a window length of 24. The dataset has a sampling rate of 60.0 minutes. The dataset has a missing values percentage of 0.0%. The missing values percentages for numerical features range from 0 to 0 with mean 0.00 and standard deviation 0.00.
 The target column has 3 classes with entropy value 1.39 showing a Unbalanced dataset. Among the 6768 samples the target ground-truth class has changed 561 times representing a percentage of 8.33%. There are 13 features in the dataset
 Among the numerical predictors, the series has 13 numerical features detected as Stationary out of the 13 numerical features using the dickey-fuller test and the rest are Unstationary. 13 of them are Multiplicative time-series features and the rest are Additive time-series features. There is an average of 0 seasonality components detected in the numerical predictors. The top 0 common seasonality components are represented using sinusoidal waves. The numerical predictors also exhibit skewness values ranging from 1.320. to 20.264 and kurtosis values of 2.78 to 411.24. The fractal dimension analysis yields values ranging from -0.58 to -0.10 indicating a Complex and Irregular time-series structure for the numerical predictors. The correlation values among the numerical predictors have a minimum of 0.12, maximum 1.00, mean 0.81, and standard deviation 0.31. The count of numerical predictors with outliers is 13 with the minimum percentage of 0.24%, maximum percentage of 28.45%, average percentage of 2.48%, and standard deviation percentage of 7.81%.

The dataset is converted into a simple classification task by extracting the previously described features.",ElasticNetClassifier,"{'C': 181.8181818181818, 'l1_ratio': 0.0001, 'penalty': 'elasticnet', 'solver': 'saga'}"
1031-41-1-1-1-classification.csv,"A multivariate classification time-series dataset consists of 7602 samples and 16 features with 16 numerical and 0 categorical features. Each instance has a window length of 24. The dataset has a sampling rate of 60.0 minutes. The dataset has a missing values percentage of 0.0%. The missing values percentages for numerical features range from 0 to 0 with mean 0.00 and standard deviation 0.00.
 The target column has 3 classes with entropy value 1.43 showing a Unbalanced dataset. Among the 7602 samples the target ground-truth class has changed 1543 times representing a percentage of 20.39%. There are 16 features in the dataset
 Among the numerical predictors, the series has 16 numerical features detected as Stationary out of the 16 numerical features using the dickey-fuller test and the rest are Unstationary. 15 of them are Multiplicative time-series features and the rest are Additive time-series features. There is an average of 0 seasonality components detected in the numerical predictors. The top 0 common seasonality components are represented using sinusoidal waves. The numerical predictors also exhibit skewness values ranging from 0.045. to 11.714 and kurtosis values of 0.10 to 167.28. The fractal dimension analysis yields values ranging from -0.67 to -0.12 indicating a Complex and Irregular time-series structure for the numerical predictors. The correlation values among the numerical predictors have a minimum of -0.97, maximum 1.00, mean 0.11, and standard deviation 0.48. The count of numerical predictors with outliers is 16 with the minimum percentage of 2.39%, maximum percentage of 13.85%, average percentage of 7.48%, and standard deviation percentage of 3.40%.

The dataset is converted into a simple classification task by extracting the previously described features.",AdaboostClassifier,"{'estimator': DecisionTreeClassifier(max_depth=2), 'learning_rate': 1.0, 'n_estimators': 50}"
1031-31-2-1-2-classification.csv,"A multivariate classification time-series dataset consists of 7773 samples and 16 features with 16 numerical and 0 categorical features. Each instance has a window length of 24. The dataset has a sampling rate of 60.0 minutes. The dataset has a missing values percentage of 0.0%. The missing values percentages for numerical features range from 0 to 0 with mean 0.00 and standard deviation 0.00.
 The target column has 3 classes with entropy value 1.35 showing a Unbalanced dataset. Among the 7773 samples the target ground-truth class has changed 1264 times representing a percentage of 16.33%. There are 16 features in the dataset
 Among the numerical predictors, the series has 16 numerical features detected as Stationary out of the 16 numerical features using the dickey-fuller test and the rest are Unstationary. 13 of them are Multiplicative time-series features and the rest are Additive time-series features. There is an average of 0 seasonality components detected in the numerical predictors. The top 0 common seasonality components are represented using sinusoidal waves. The numerical predictors also exhibit skewness values ranging from 0.030. to 14.532 and kurtosis values of 0.28 to 267.91. The fractal dimension analysis yields values ranging from -0.64 to -0.15 indicating a Complex and Irregular time-series structure for the numerical predictors. The correlation values among the numerical predictors have a minimum of -0.89, maximum 1.00, mean 0.12, and standard deviation 0.48. The count of numerical predictors with outliers is 16 with the minimum percentage of 1.69%, maximum percentage of 16.69%, average percentage of 10.60%, and standard deviation percentage of 4.71%.

The dataset is converted into a simple classification task by extracting the previously described features.",AdaboostClassifier,"{'estimator': DecisionTreeClassifier(max_depth=2), 'learning_rate': 1.0, 'n_estimators': 50}"
