dataset_name,series_description,algorithm,hyperparameters
1031-33-1-1-4.csv,"A multivariate regression time-series dataset consists of 7476 instances and 17 features. The percentage of numerical features to categorical features in the dataset is 7.0  The dataset has a sampling rate of 60.0 minutes. The percentage of missing values in the target column is 0.62%. he missing values percentages for numerical features range from 4600% to 415200% with mean 190321.43%, and standard deviation 201365.57%.Similarly, the missing values percentages for categorical features range from 4600% to 220400% with mean 112500.0%, and standard deviation 152593.64%. The target series has a minimum value 19.5, maximum value 36.5, median 24.7, mean 25.848146740163475, and average standard deviation of 0.17881482207672236 for the 10 percentiles. The series is detected as stationary using dickey fuller test . The series has 8 significant lags observed using the partial autocorrelation function (pACF), the pACF values for these 8 lags ranges from 0.9331754613023538 for the lag number 1 to -0.0416697978636478 for the lag number 8.There are no insignificant lags in between the first and the last significant ones. The series looks to be a multiplicative time-series with a linear trend.  There are no seasonality components detected in the series The series exhibits a skewness value of 0.9049240009176496 and a kurtosis value of 0.13515652885171026. The Fractal dimension analysis yields a value of -0.17551054921820541, indicating a Complex and irregular time-series structure.  Among the numerical predictors, the series has 78.57% of the numerical features detected as stationary. There are no seasonality components detected in the numerical predictors. the numerical predictors also exhibit skewness values ranging from 0.0011952312167619896 to 1.0759679525043062, and kurtosis values of 0.15541429219993885 to 1.8454966204361352. The fractal dimension analysis yields values ranging from -0.774100984082415 to -0.063157662248619 indicating a Complex and irregular time-series structure for the numerical predictors. The correlation values among the numerical predictors have a minimum of -0.806578190989841, maximum 1.0, mean 0.12199636577256015, and standard deviation 0.5506719276380174. Among the categorical predictors, the count of symbols ranges from 61 to 71 with a minimum entropy value 0.9299463980569291, maximum entropy 4.779936050652661, mean 2.854941224354795, and standard deviation 1.9249948262978658. The dataset is converted into a simple regression task by extracting the previously described features.",RandomForestRegressor,"{'max_depth': None, 'min_samples_split': 2, 'n_estimators': 200, 'random_state': 42}"
1016-11-6-3.csv,"A multivariate regression time-series dataset consists of 7109 instances and 13 features. The percentage of numerical features to categorical features in the dataset is 0.71  The dataset has a sampling rate of 60.0 minutes. The percentage of missing values in the target column is 0.0%. he missing values percentages for numerical features range from 0% to 0% with mean 0.0%, and standard deviation 0.0%.Similarly, the missing values percentages for categorical features range from 0% to 0% with mean 0.0%, and standard deviation 0.0%. The target series has a minimum value -6.9, maximum value 23.9, median 10.9, mean 10.061749788672866, and average standard deviation of 0.09160175740153136 for the 10 percentiles. The series is detected as stationary using dickey fuller test . The series has 9 significant lags observed using the partial autocorrelation function (pACF), the pACF values for these 9 lags ranges from 0.988992094137197 for the lag number 1 to 0.07369496287531535 for the lag number 10. There exist 1 insignificant lags at these indices 5 between the first and the last significant ones.  The series looks to be a multiplicative time-series with a linear trend.  There are no seasonality components detected in the series The series exhibits a skewness value of 0.3419145813081206 and a kurtosis value of 0.36797735652208896. The Fractal dimension analysis yields a value of -0.24981660152766116, indicating a Complex and irregular time-series structure.  Among the numerical predictors, the series has 100.0% of the numerical features detected as stationary. There are no seasonality components detected in the numerical predictors. the numerical predictors also exhibit skewness values ranging from 0.030529996239483125 to 2.029134701783017, and kurtosis values of 0.20645005729782584 to 18.00197955894138. The fractal dimension analysis yields values ranging from -0.5964789473527959 to -0.08878922125840846 indicating a Complex and irregular time-series structure for the numerical predictors. The correlation values among the numerical predictors have a minimum of -0.3459269440023489, maximum 1.0, mean 0.37293650377487453, and standard deviation 0.5444402573533424. Among the categorical predictors, the count of symbols ranges from 9 to 59 with a minimum entropy value 1.5473325081500147, maximum entropy 4.9372993208439375, mean 3.4024326962517804, and standard deviation 1.3775472298192848. The dataset is converted into a simple regression task by extracting the previously described features.",XGBoostRegressor,"{'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 50, 'random_state': 42, 'subsample': 0.8}"
1020-28-3.csv,"A multivariate regression time-series dataset consists of 7012 instances and 12 features. The percentage of numerical features to categorical features in the dataset is 4.5  The dataset has a sampling rate of 60.0 minutes. The percentage of missing values in the target column is 0.04%. he missing values percentages for numerical features range from 0% to 1300% with mean 188.89%, and standard deviation 419.66%.Similarly, the missing values percentages for categorical features range from 0% to 400% with mean 200.0%, and standard deviation 282.84%. The target series has a minimum value 2.0, maximum value 239.0, median 42.66666666666667, mean 49.80053928528157, and average standard deviation of 0.12222770994976997 for the 10 percentiles. The series is detected as stationary using dickey fuller test . The series has 3 significant lags observed using the partial autocorrelation function (pACF), the pACF values for these 3 lags ranges from 0.9397425183854173 for the lag number 1 to 0.07826601085468736 for the lag number 3.There are no insignificant lags in between the first and the last significant ones. The series looks to be a multiplicative time-series with a linear trend.  There are no seasonality components detected in the series The series exhibits a skewness value of 1.2129838910660549 and a kurtosis value of 2.0181339491791244. The Fractal dimension analysis yields a value of -0.3162253350270939, indicating a Complex and irregular time-series structure.  Among the numerical predictors, the series has 88.89% of the numerical features detected as stationary. There are no seasonality components detected in the numerical predictors. the numerical predictors also exhibit skewness values ranging from 0.3111623321545358 to 3.6657629879916094, and kurtosis values of 0.29397572197179356 to 19.84055198653859. The fractal dimension analysis yields values ranging from -0.6641773521235785 to -0.13217744978393575 indicating a Complex and irregular time-series structure for the numerical predictors. The correlation values among the numerical predictors have a minimum of -0.810671700671121, maximum 1.0, mean 0.15672313815893166, and standard deviation 0.4791553342255068. Among the categorical predictors, the count of symbols ranges from 17 to 66 with a minimum entropy value 0.6182487461337771, maximum entropy 3.886549115072864, mean 2.2523989306033205, and standard deviation 1.6341501844695434. The dataset is converted into a simple regression task by extracting the previously described features.",ExtraTreesRegressor,"{'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 50, 'random_state': 42}"
1020-32-1.csv,"A multivariate regression time-series dataset consists of 7012 instances and 12 features. The percentage of numerical features to categorical features in the dataset is 4.5  The dataset has a sampling rate of 60.0 minutes. The percentage of missing values in the target column is 0.16%. he missing values percentages for numerical features range from 0% to 70800% with mean 10822.22%, and standard deviation 22748.06%.Similarly, the missing values percentages for categorical features range from 0% to 1600% with mean 800.0%, and standard deviation 1131.37%. The target series has a minimum value 2.0, maximum value 983.0, median 101.0, mean 113.37396470162427, and average standard deviation of 0.0805208749230049 for the 10 percentiles. The series is detected as stationary using dickey fuller test . The series has 5 significant lags observed using the partial autocorrelation function (pACF), the pACF values for these 5 lags ranges from 0.8814955643077008 for the lag number 1 to 0.055890637198443664 for the lag number 7. There exist 2 insignificant lags at these indices 4,5 between the first and the last significant ones.  The series looks to be a multiplicative time-series with a linear trend.  There are no seasonality components detected in the series The series exhibits a skewness value of 1.710215573453043 and a kurtosis value of 8.856221796279904. The Fractal dimension analysis yields a value of -0.47594833065954373, indicating a Complex and irregular time-series structure.  Among the numerical predictors, the series has 88.89% of the numerical features detected as stationary. There is an average of 3.111111111111111 seasonality components detected in the numerical predictors. The top are 3 common seasonality components are represented using sinusoidal waves of periods 389,779,3506. the numerical predictors also exhibit skewness values ranging from 0.06625038807606498 to 2.6287542657953415, and kurtosis values of 0.8362892921692575 to 9.777947931412806. The fractal dimension analysis yields values ranging from -0.7689116447106715 to -0.11042402025990833 indicating a Complex and irregular time-series structure for the numerical predictors. The correlation values among the numerical predictors have a minimum of -0.7606265265951362, maximum 1.0, mean 0.12363216688689, and standard deviation 0.47930515429652765. Among the categorical predictors, the count of symbols ranges from 17 to 55 with a minimum entropy value 0.43921654365801793, maximum entropy 3.841865244810477, mean 2.1405408942342476, and standard deviation 1.7013243505762297. The dataset is converted into a simple regression task by extracting the previously described features.",ElasticNetRegressor,"{'l1_ratio': 0.3, 'random_state': 42, 'selection': 'cyclic'}"
1030-497.csv,"A multivariate regression time-series dataset consists of 4140 instances and 6 features. All features in the dataset are numerical.  The dataset has a sampling rate of 1440.0 minutes. The percentage of missing values in the target column is 0.0%. he missing values percentages for numerical features range from 0% to 0% with mean 0.0%, and standard deviation 0.0%. The target series has a minimum value 20.040000915527344, maximum value 74.70999908447266, median 35.59000015258789, mean 39.77575685556993, and average standard deviation of 0.04564319890657157 for the 10 percentiles. The series is detected as non-stationary using dickey fuller test and it turns into a stationary series using first order differencing.  The series has 7 significant lags observed using the partial autocorrelation function (pACF), the pACF values for these 7 lags ranges from 0.9998619446782994 for the lag number 1 to 0.04223678410134131 for the lag number 9. There exist 3 insignificant lags at these indices 2,3,8 between the first and the last significant ones.  The series looks to be a multiplicative time-series with a logistic trend.  There are no seasonality components detected in the series The series exhibits a skewness value of 0.6468908631007155 and a kurtosis value of 0.7432931051158502. The Fractal dimension analysis yields a value of -0.4024320416528262, indicating a Complex and irregular time-series structure.  Among the numerical predictors, the series has 20.0% of the numerical features detected as stationary. There are no seasonality components detected in the numerical predictors. the numerical predictors also exhibit skewness values ranging from 0.6411621919753114 to 2.666881176907172, and kurtosis values of 0.7302663455770246 to 17.046530181532802. The fractal dimension analysis yields values ranging from -0.6185930924631242 to -0.2994464110941717 indicating a Complex and irregular time-series structure for the numerical predictors. The correlation values among the numerical predictors have a minimum of 0.09501545331278667, maximum 1.0, mean 0.7122375944650198, and standard deviation 0.41869799247409817.  The dataset is converted into a simple regression task by extracting the previously described features.",LassoRegressor,"{'alpha': 1e-05, 'random_state': 42, 'selection': 'random'}"
1031-7-3-1-2.csv,"A multivariate regression time-series dataset consists of 6739 instances and 17 features. The percentage of numerical features to categorical features in the dataset is 15.0  The dataset has a sampling rate of 60.0 minutes. The percentage of missing values in the target column is 38.14%. he missing values percentages for numerical features range from 257000% to 351800% with mean 264740.0%, and standard deviation 24113.71%. The target series has a minimum value 21.2, maximum value 35.8, median 26.94070789174328, mean 27.372735225825494, and average standard deviation of 0.20007905940611867 for the 10 percentiles. The series is detected as stationary using dickey fuller test . The series has 8 significant lags observed using the partial autocorrelation function (pACF), the pACF values for these 8 lags ranges from 0.9520093676611874 for the lag number 1 to 0.0527423844395116 for the lag number 10. There exist 2 insignificant lags at these indices 8,9 between the first and the last significant ones.  The series looks to be a multiplicative time-series with a linear trend.  There are no seasonality components detected in the series The series exhibits a skewness value of 0.2326816266026402 and a kurtosis value of 1.0606332401864909. The Fractal dimension analysis yields a value of -0.241266232037924, indicating a Complex and irregular time-series structure.  Among the numerical predictors, the series has 40.0% of the numerical features detected as stationary. There are no seasonality components detected in the numerical predictors. the numerical predictors also exhibit skewness values ranging from 0.15965229463657918 to 1.8069700122228671, and kurtosis values of 0.20063191646717193 to 1.9147590765446143. The fractal dimension analysis yields values ranging from -0.6988789441933808 to -0.12751628503581144 indicating a Complex and irregular time-series structure for the numerical predictors. The correlation values among the numerical predictors have a minimum of -0.9102146188631351, maximum 1.0, mean 0.04765636123057567, and standard deviation 0.6336035781622813. Among the categorical predictors, the count of symbols ranges from 50 to 50 with a minimum entropy value 0.8499466294196993, maximum entropy 0.8499466294196993, mean 0.8499466294196993, and standard deviation 0.0. The dataset is converted into a simple regression task by extracting the previously described features.",XGBoostRegressor,"{'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 50, 'random_state': 42, 'subsample': 0.8}"
1016-19-2-1.csv,"A multivariate regression time-series dataset consists of 7210 instances and 9 features. The percentage of numerical features to categorical features in the dataset is 1.67  The dataset has a sampling rate of 60.0 minutes. The percentage of missing values in the target column is 10.18%. he missing values percentages for numerical features range from 57400% to 122200% with mean 98060.0%, and standard deviation 33204.49%.Similarly, the missing values percentages for categorical features range from 0% to 2000% with mean 666.67%, and standard deviation 1154.7%. The target series has a minimum value -4.5, maximum value 23.5, median 11.1, mean 10.530051131138702, and average standard deviation of 0.09613604347089384 for the 10 percentiles. The series is detected as stationary using dickey fuller test . The series has 9 significant lags observed using the partial autocorrelation function (pACF), the pACF values for these 9 lags ranges from 0.9880138419606767 for the lag number 1 to 0.08953448585193143 for the lag number 10. There exist 1 insignificant lags at these indices 4 between the first and the last significant ones.  The series looks to be a multiplicative time-series with a linear trend.  There are no seasonality components detected in the series The series exhibits a skewness value of 0.4414390696924006 and a kurtosis value of 0.43825403667235907. The Fractal dimension analysis yields a value of -0.22225202836017363, indicating a Complex and irregular time-series structure.  Among the numerical predictors, the series has 100.0% of the numerical features detected as stationary. There are no seasonality components detected in the numerical predictors. the numerical predictors also exhibit skewness values ranging from 0.12614099624219993 to 0.8237354342761303, and kurtosis values of 0.2542978955121211 to 1.1412523393983784. The fractal dimension analysis yields values ranging from -0.37104662818391626 to -0.0911770889173366 indicating a Complex and irregular time-series structure for the numerical predictors. The correlation values among the numerical predictors have a minimum of -0.25485387521222214, maximum 1.0, mean 0.4664566082162176, and standard deviation 0.4768872871508479. Among the categorical predictors, the count of symbols ranges from 23 to 56 with a minimum entropy value 1.0951210062434718, maximum entropy 4.901316833436602, mean 3.2087116977848282, and standard deviation 1.5821300615386302. The dataset is converted into a simple regression task by extracting the previously described features.",XGBoostRegressor,"{'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 50, 'random_state': 42, 'subsample': 0.8}"
1031-50-1-1-2.csv,"A multivariate regression time-series dataset consists of 6777 instances and 17 features. All features in the dataset are numerical.  The dataset has a sampling rate of 60.0 minutes. The percentage of missing values in the target column is 2.63%. he missing values percentages for numerical features range from 17800% to 204600% with mean 33837.5%, and standard deviation 48685.6%. The target series has a minimum value 14.3, maximum value 37.4, median 23.7, mean 24.676425380694244, and average standard deviation of 0.15017588178769464 for the 10 percentiles. The series is detected as stationary using dickey fuller test . The series has 8 significant lags observed using the partial autocorrelation function (pACF), the pACF values for these 8 lags ranges from 0.9369423409843856 for the lag number 1 to -0.026566209158819954 for the lag number 8.There are no insignificant lags in between the first and the last significant ones. The series looks to be a multiplicative time-series with a linear trend.  There are no seasonality components detected in the series The series exhibits a skewness value of 0.5921525470771035 and a kurtosis value of 0.1605844873580331. The Fractal dimension analysis yields a value of -0.16922344542798223, indicating a Complex and irregular time-series structure.  Among the numerical predictors, the series has 100.0% of the numerical features detected as stationary. There are no seasonality components detected in the numerical predictors. the numerical predictors also exhibit skewness values ranging from 0.016670361718245156 to 28.178310340276237, and kurtosis values of 0.15537421983871536 to 1142.1342654266557. The fractal dimension analysis yields values ranging from -0.7543977200995501 to -0.11366593833230859 indicating a Complex and irregular time-series structure for the numerical predictors. The correlation values among the numerical predictors have a minimum of -0.9027188103603155, maximum 1.0, mean 0.095227163565999, and standard deviation 0.4972921569054252.  The dataset is converted into a simple regression task by extracting the previously described features.",RandomForestRegressor,"{'max_depth': None, 'min_samples_split': 2, 'n_estimators': 200, 'random_state': 42}"
1030-454.csv,"A multivariate regression time-series dataset consists of 4140 instances and 6 features. All features in the dataset are numerical.  The dataset has a sampling rate of 1440.0 minutes. The percentage of missing values in the target column is 0.0%. he missing values percentages for numerical features range from 0% to 0% with mean 0.0%, and standard deviation 0.0%. The target series has a minimum value 13.649999618530272, maximum value 93.45999908447266, median 43.41999816894531, mean 46.6776628614367, and average standard deviation of 0.0671011073840593 for the 10 percentiles. The series is detected as non-stationary using dickey fuller test and it turns into a stationary series using first order differencing.  The series has 8 significant lags observed using the partial autocorrelation function (pACF), the pACF values for these 8 lags ranges from 0.9995193374777804 for the lag number 1 to -0.039541676301499885 for the lag number 10. There exist 2 insignificant lags at these indices 4,5 between the first and the last significant ones.  The series looks to be a multiplicative time-series with a logistic trend.  There are no seasonality components detected in the series The series exhibits a skewness value of 0.05419153507440541 and a kurtosis value of 1.3644803115705988. The Fractal dimension analysis yields a value of -0.3622314781216063, indicating a Complex and irregular time-series structure.  Among the numerical predictors, the series has 20.0% of the numerical features detected as stationary. There are no seasonality components detected in the numerical predictors. the numerical predictors also exhibit skewness values ranging from 0.05293995770036982 to 3.4031675755835242, and kurtosis values of 1.3452636830020446 to 23.543923684769013. The fractal dimension analysis yields values ranging from -0.5837697291956184 to -0.2941325943146646 indicating a Complex and irregular time-series structure for the numerical predictors. The correlation values among the numerical predictors have a minimum of -0.3820173673642887, maximum 1.0, mean 0.5588373487446942, and standard deviation 0.6418703697327649.  The dataset is converted into a simple regression task by extracting the previously described features.",LassoRegressor,"{'alpha': 0.0023786130165729343, 'random_state': 42, 'selection': 'random'}"
1016-4-3-3.csv,"A multivariate regression time-series dataset consists of 7109 instances and 13 features. The percentage of numerical features to categorical features in the dataset is 0.5  The dataset has a sampling rate of 60.0 minutes. The percentage of missing values in the target column is 0.0%. he missing values percentages for numerical features range from 0% to 0% with mean 0.0%, and standard deviation 0.0%.Similarly, the missing values percentages for categorical features range from 0% to 0% with mean 0.0%, and standard deviation 0.0%. The target series has a minimum value -1.2, maximum value 22.5, median 11.3, mean 11.068977176669485, and average standard deviation of 0.10325722247390638 for the 10 percentiles. The series is detected as stationary using dickey fuller test . The series has 8 significant lags observed using the partial autocorrelation function (pACF), the pACF values for these 8 lags ranges from 0.976845957512894 for the lag number 1 to 0.07346580042653601 for the lag number 10. There exist 2 insignificant lags at these indices 5,6 between the first and the last significant ones.  The series looks to be a multiplicative time-series with a linear trend.  There are no seasonality components detected in the series The series exhibits a skewness value of 0.2644120448518569 and a kurtosis value of 0.11251719485406086. The Fractal dimension analysis yields a value of -0.30594289829362725, indicating a Complex and irregular time-series structure.  Among the numerical predictors, the series has 100.0% of the numerical features detected as stationary. There are no seasonality components detected in the numerical predictors. the numerical predictors also exhibit skewness values ranging from 0.18169808955494382 to 0.7200046790028073, and kurtosis values of 0.13154016950734837 to 0.3506725858945381. The fractal dimension analysis yields values ranging from -0.49128075990082803 to -0.0773750623513629 indicating a Complex and irregular time-series structure for the numerical predictors. The correlation values among the numerical predictors have a minimum of 0.1201850967661027, maximum 1.0, mean 0.66663734459388, and standard deviation 0.41008276438653113. Among the categorical predictors, the count of symbols ranges from 9 to 59 with a minimum entropy value 1.4861171181204127, maximum entropy 5.128957362704305, mean 3.714714184142149, and standard deviation 1.410990178147009. The dataset is converted into a simple regression task by extracting the previously described features.",LassoRegressor,"{'alpha': 1.3129127258170419, 'random_state': 42, 'selection': 'random'}"
1031-18-2-1-3.csv,"A multivariate regression time-series dataset consists of 6832 instances and 17 features. All features in the dataset are numerical.  The dataset has a sampling rate of 60.0 minutes. The percentage of missing values in the target column is 0.04%. he missing values percentages for numerical features range from 300% to 174200% with mean 11168.75%, and standard deviation 43475.0%. The target series has a minimum value 18.4, maximum value 32.6, median 24.0, mean 24.21269542214036, and average standard deviation of 0.1441788441815246 for the 10 percentiles. The series is detected as stationary using dickey fuller test . The series has 8 significant lags observed using the partial autocorrelation function (pACF), the pACF values for these 8 lags ranges from 0.9355378156751967 for the lag number 1 to 0.037573747366560696 for the lag number 9. There exist 2 insignificant lags at these indices 6,7 between the first and the last significant ones.  The series looks to be a multiplicative time-series with a linear trend.  There are no seasonality components detected in the series The series exhibits a skewness value of 0.3410873431233691 and a kurtosis value of 0.2870452751251116. The Fractal dimension analysis yields a value of -0.27048593414111644, indicating a Complex and irregular time-series structure.  Among the numerical predictors, the series has 100.0% of the numerical features detected as stationary. There are no seasonality components detected in the numerical predictors. the numerical predictors also exhibit skewness values ranging from 0.009748690698375308 to 11.552815117682524, and kurtosis values of 0.14234882192230192 to 170.47225392420137. The fractal dimension analysis yields values ranging from -0.7768133584768462 to -0.1320833035056437 indicating a Complex and irregular time-series structure for the numerical predictors. The correlation values among the numerical predictors have a minimum of -0.8182572090273117, maximum 1.0, mean 0.12104109580815847, and standard deviation 0.4937073219221194.  The dataset is converted into a simple regression task by extracting the previously described features.",RandomForestRegressor,"{'max_depth': None, 'min_samples_split': 2, 'n_estimators': 200, 'random_state': 42}"
1031-53-2-1-1.csv,"A multivariate regression time-series dataset consists of 6726 instances and 8 features. All features in the dataset are numerical.  The dataset has a sampling rate of 60.0 minutes. The percentage of missing values in the target column is 0.0%. he missing values percentages for numerical features range from 0% to 0% with mean 0.0%, and standard deviation 0.0%. The target series has a minimum value 14.9, maximum value 37.2, median 24.9, mean 26.072069992553985, and average standard deviation of 0.15830795553633403 for the 10 percentiles. The series is detected as stationary using dickey fuller test . The series has 8 significant lags observed using the partial autocorrelation function (pACF), the pACF values for these 8 lags ranges from 0.9363367155962371 for the lag number 1 to -0.03036232400007062 for the lag number 8.There are no insignificant lags in between the first and the last significant ones. The series looks to be a multiplicative time-series with a linear trend.  There are no seasonality components detected in the series The series exhibits a skewness value of 0.7520595748950973 and a kurtosis value of 0.056107271168958306. The Fractal dimension analysis yields a value of -0.15089190008717748, indicating a Complex and irregular time-series structure.  Among the numerical predictors, the series has 100.0% of the numerical features detected as stationary. There are no seasonality components detected in the numerical predictors. the numerical predictors also exhibit skewness values ranging from 0.005082555899518795 to 12.094034861899534, and kurtosis values of 0.1562412067230725 to 199.9012819991516. The fractal dimension analysis yields values ranging from -0.7175479821700412 to -0.09082448866091332 indicating a Complex and irregular time-series structure for the numerical predictors. The correlation values among the numerical predictors have a minimum of -0.39989472929894176, maximum 1.0, mean 0.24385345649638096, and standard deviation 0.5774520474874597.  The dataset is converted into a simple regression task by extracting the previously described features.",XGBoostRegressor,"{'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 50, 'random_state': 42, 'subsample': 0.8}"
1031-37-1-1-6.csv,"A multivariate regression time-series dataset consists of 7611 instances and 17 features. The percentage of numerical features to categorical features in the dataset is 1.67  The dataset has a sampling rate of 60.0 minutes. The percentage of missing values in the target column is 0.0%. he missing values percentages for numerical features range from 0% to 536000% with mean 74820.0%, and standard deviation 169314.66%.Similarly, the missing values percentages for categorical features range from 0% to 0% with mean 0.0%, and standard deviation 0.0%. The target series has a minimum value -9999.0, maximum value 34.5, median 24.9, mean -12.199552631578944, and average standard deviation of 0.02976453572951483 for the 10 percentiles. The series is detected as stationary using dickey fuller test . The series has 5 significant lags observed using the partial autocorrelation function (pACF), the pACF values for these 5 lags ranges from 0.20310297187066836 for the lag number 1 to -0.02428967133377162 for the lag number 6. There exist 1 insignificant lags at these indices 5 between the first and the last significant ones.  The series looks to be a multiplicative time-series with a linear trend.  There are no seasonality components detected in the series The series exhibits a skewness value of 16.09836334129369 and a kurtosis value of 257.23097371475114. The Fractal dimension analysis yields a value of -0.8633649689273266, indicating a Complex and irregular time-series structure.  Among the numerical predictors, the series has 100.0% of the numerical features detected as stationary. There are no seasonality components detected in the numerical predictors. the numerical predictors also exhibit skewness values ranging from 0.0584152547287549 to 16.098664561210693, and kurtosis values of 1.9340945678898305 to 257.237414273027. The fractal dimension analysis yields values ranging from -0.8663879108667307 to -0.0873406050131181 indicating a Complex and irregular time-series structure for the numerical predictors. The correlation values among the numerical predictors have a minimum of -0.1738308479327627, maximum 1.0, mean 0.710073070107903, and standard deviation 0.3780779565780519. Among the categorical predictors, the count of symbols ranges from 49 to 66 with a minimum entropy value 4.504816983664971, maximum entropy 5.3696061625596005, mean 4.983314651356414, and standard deviation 0.28155292378424496. The dataset is converted into a simple regression task by extracting the previously described features.",ExtraTreesRegressor,"{'max_features': 'log2', 'min_samples_split': 10, 'n_estimators': 50, 'random_state': 42}"
1031-58-2-1-4.csv,"A multivariate regression time-series dataset consists of 6779 instances and 15 features. The percentage of numerical features to categorical features in the dataset is 2.5  The dataset has a sampling rate of 60.0 minutes. The percentage of missing values in the target column is 0.0%. he missing values percentages for numerical features range from 0% to 492300% with mean 68410.0%, and standard deviation 160674.71%.Similarly, the missing values percentages for categorical features range from 0% to 0% with mean 0.0%, and standard deviation 0.0%. The target series has a minimum value -9999.0, maximum value 35.7, median 24.9, mean -20.032432033096928, and average standard deviation of 0.045789423143760034 for the 10 percentiles. The series is detected as stationary using dickey fuller test . The series has 10 significant lags observed using the partial autocorrelation function (pACF), the pACF values for these 10 lags ranges from 0.319581030353343 for the lag number 1 to -0.032335497516015964 for the lag number 10.There are no insignificant lags in between the first and the last significant ones. The series looks to be a multiplicative time-series with a linear trend.  There are no seasonality components detected in the series The series exhibits a skewness value of 14.67683155079328 and a kurtosis value of 213.47693808575676. The Fractal dimension analysis yields a value of -0.8187742050319526, indicating a Complex and irregular time-series structure.  Among the numerical predictors, the series has 100.0% of the numerical features detected as stationary. There are no seasonality components detected in the numerical predictors. the numerical predictors also exhibit skewness values ranging from 1.4981699767268228 to 14.677206086439497, and kurtosis values of 3.6677121861626185 to 213.48423434272536. The fractal dimension analysis yields values ranging from -0.8266938968950014 to -0.1405365316529229 indicating a Complex and irregular time-series structure for the numerical predictors. The correlation values among the numerical predictors have a minimum of 0.3365504719564045, maximum 1.0, mean 0.7998591716251597, and standard deviation 0.281828575252152. Among the categorical predictors, the count of symbols ranges from 2 to 64 with a minimum entropy value 0.04218392552770646, maximum entropy 5.04323700649282, mean 3.676104170984304, and standard deviation 2.1010281782945603. The dataset is converted into a simple regression task by extracting the previously described features.",RandomForestRegressor,"{'max_depth': 5, 'n_estimators': 50, 'random_state': 42}"
1031-34-1-1-3.csv,"A multivariate regression time-series dataset consists of 7678 instances and 17 features. The percentage of numerical features to categorical features in the dataset is 2.2  The dataset has a sampling rate of 60.0 minutes. The percentage of missing values in the target column is 0.0%. he missing values percentages for numerical features range from 0% to 234500% with mean 32027.27%, and standard deviation 75884.04%.Similarly, the missing values percentages for categorical features range from 0% to 0% with mean 0.0%, and standard deviation 0.0%. The target series has a minimum value 20.8, maximum value 34.8, median 26.0, mean 26.691424285900617, and average standard deviation of 0.19079670685144862 for the 10 percentiles. The series is detected as stationary using dickey fuller test . The series has 8 significant lags observed using the partial autocorrelation function (pACF), the pACF values for these 8 lags ranges from 0.9216147613888989 for the lag number 1 to -0.03590032690904511 for the lag number 8.There are no insignificant lags in between the first and the last significant ones. The series looks to be a multiplicative time-series with a linear trend.  There are no seasonality components detected in the series The series exhibits a skewness value of 0.5186162379931981 and a kurtosis value of 0.8493648399753919. The Fractal dimension analysis yields a value of -0.21447944768776472, indicating a Complex and irregular time-series structure.  Among the numerical predictors, the series has 100.0% of the numerical features detected as stationary. There are no seasonality components detected in the numerical predictors. the numerical predictors also exhibit skewness values ranging from 0.026536168785380503 to 1.7825743622775745, and kurtosis values of 0.37672732752788285 to 2.118249402818455. The fractal dimension analysis yields values ranging from -0.7336528407059815 to -0.12483849777822408 indicating a Complex and irregular time-series structure for the numerical predictors. The correlation values among the numerical predictors have a minimum of -0.35510010716871526, maximum 1.0, mean 0.184238131003116, and standard deviation 0.4377531851991095. Among the categorical predictors, the count of symbols ranges from 58 to 76 with a minimum entropy value 0.7501320068434145, maximum entropy 5.445798589053354, mean 4.36114313168828, and standard deviation 1.8091239680263698. The dataset is converted into a simple regression task by extracting the previously described features.",RandomForestRegressor,"{'max_depth': None, 'min_samples_split': 2, 'n_estimators': 200, 'random_state': 42}"
